#{"t_start": 1662482683.1531248, "env_id": null}
r,l,t,is_success
-23.559803,18,11476.405089,False
-54.115364,21,11481.294502,False
-54.115364,21,11486.074056,False
-0.5220585,13,11490.115284,False
0.5890541,14,11494.908788,False
33.516827,94,11506.445024,False
-4.5220537,15,11510.873204,False
-6.742155,8,11515.19681,False
72.648705,96,11527.139063,False
-3.559803,16,11531.730844,False
-1.9394054,26,11537.332598,False
-24.670912,18,11541.639747,False
-0.3753214,19,11546.484577,False
-6.5220537,16,11552.38432,False
-3.6331663,13,11557.271633,False
-53.55768,15,11561.978744,False
-37.92885,31,11567.591898,False
2.5135622,16,11571.878375,False
57.212646,99,11584.175119,False
-11.926632,5,11588.761579,False
-3.559803,16,11594.452889,False
-3.559803,16,11598.700874,False
1.5513105,15,11603.293857,False
-3.486434,19,11608.290948,False
-13.037886,26,11615.615675,False
-7.9916925,21,11620.48891,False
36.62607,99,11633.105918,False
73.39599,98,11644.102938,False
-8.218331,21,11650.710573,False
75.991135,102,11662.910948,False
-0.94072723,30,11670.141848,False
128.17175,166,11687.391575,False
-10.016209,29,11692.539031,False
56.004097,109,11705.297021,False
27.279182,46,11712.184701,False
-5.6331663,14,11716.625494,False
15.885006,102,11728.591375,False
47.89406,99,11740.596153,False
0.30699158,28,11746.199872,False
-2.5954223,11,11750.576084,False
3.6246748,17,11756.166636,False
5.0160427,19,11761.963642,False
-23.559803,18,11766.434308,False
-46.74427,18,11771.247346,False
-8.083643,21,11776.903752,False
40.17724,99,11789.504411,False
112.28503,180,11807.691539,False
51.60519,103,11820.381732,False
-8.817648,11,11824.656011,False
-7.9562416,30,11830.114787,False
8.327084,26,11836.680057,False
1.5513105,15,11841.692727,False
-3.975196,21,11846.593901,False
85.85787,130,11860.483094,False
15.8161335,43,11867.644162,False
78.10133,105,11880.451432,False
-3.559803,16,11884.991549,False
88.58002,103,11897.185809,False
73.52401,106,11909.595705,False
78.7597,103,11922.331003,False
-3.486434,19,11928.921439,False
-5.6331663,14,11933.058649,False
61.66147,89,11942.989733,False
-40.938644,23,11949.747915,False
13.092176,34,11955.398381,False
3.6246748,17,11960.333875,False
-266.76978,114,11973.43392,False
14.857323,105,11986.462454,False
10.552282,34,11992.161726,False
-21.486435,20,11997.410984,False
141.00092,165,12013.274802,False
49.4443,94,12025.380031,False
9.916731,25,12030.751735,False
-29.7799,13,12036.582129,False
-9.7799,10,12040.870951,False
-29.097929,27,12045.948686,False
-99.908966,39,12051.573956,False
-15.421984,21,12056.47818,False
-0.3753214,19,12061.649394,False
52.343246,98,12073.975617,False
2.6624231,16,12080.014369,False
20.115906,110,12092.805649,False
1.9193535,21,12097.90451,False
-22.448687,20,12102.832633,False
-0.44868946,16,12108.757836,False
96.06415,116,12122.989452,False
85.33698,99,12133.767956,False
148.89627,165,12151.804965,False
0.5890541,14,12156.261871,False
-0.3753214,19,12161.612142,False
-3.559803,16,12166.2485,False
65.8503,110,12179.590398,False
8.184759,23,12184.847142,False
87.920586,101,12197.598886,False
0.44019794,14,12202.076203,False
-7.779899,9,12206.605769,False
-17.486439,18,12211.311751,False
122.2395,161,12227.453867,False
-28.865652,35,12235.270576,False
11.187313,26,12240.413763,False
128.55797,178,12258.856205,False
40.343494,101,12271.110349,False
65.286674,98,12283.167478,False
54.003876,101,12296.035706,False
1.7263432,30,12301.392607,False
3.6246738,17,12305.878663,False
-22.654015,32,12310.899862,False
-4.299841,18,12315.952967,False
0.513566,17,12320.598915,False
3.700902,20,12326.554955,False
82.69145,101,12337.839568,False
67.591446,102,12350.783762,False
83.449776,99,12363.249886,False
-41.20495,73,12373.885439,False
-7.576644,21,12378.856948,False
5.0160427,21,12383.648722,False
4.5869303,18,12388.455578,False
-44.87581,112,12401.564314,False
77.37076,95,12413.554983,False
3.6246748,17,12418.881724,False
-11.853268,8,12424.520685,False
85.23935,98,12436.994146,False
-0.37532234,20,12441.78101,False
0.5869303,20,12446.478681,False
3.6246738,17,12450.952428,False
4.5869303,18,12455.307425,False
-3.486434,19,12460.312237,False
54.75161,99,12471.832114,False
3.4198017,22,12477.06366,False
-0.5220585,13,12481.609874,False
80.38953,98,12494.429045,False
3.5521412,23,12499.43725,False
-2.5954223,11,12503.584738,False
-2.5954223,11,12509.540748,False
124.449615,154,12526.577438,False
88.9462,97,12537.394831,False
0.5869303,20,12543.920124,False
56.045013,101,12555.219344,False
67.13905,100,12568.155597,False
6.5617294,20,12573.28597,False
1.5513105,15,12579.229716,False
80.99072,97,12591.678352,False
-6.742155,7,12595.658668,False
113.30682,183,12614.649577,False
-11.335457,17,12619.287933,False
70.91922,96,12631.742834,False
49.970943,100,12642.87134,False
74.925964,92,12655.263541,False
66.16653,98,12667.488219,False
-15.430291,22,12672.777814,False
77.40351,95,12685.364079,False
9.807482,26,12690.750696,False
6.570093,20,12696.052894,False
72.67995,96,12707.420185,False
80.232635,97,12718.898635,False
21.840158,98,12729.855284,False
74.11742,103,12742.289292,False
-1.4864349,18,12746.746859,False
1.5513105,15,12751.806436,False
71.25018,98,12763.557118,False
63.78376,91,12776.717294,False
1.5513105,16,12781.489511,False
38.54557,102,12793.816948,False
1.5513096,15,12798.347396,False
-1.4864349,18,12803.011192,False
-3.3375769,19,12808.075031,False
91.79686,101,12820.593064,False
69.895584,97,12832.760071,False
-64.420494,114,12846.079462,False
49.16914,97,12856.629296,False
3.6246748,17,12862.829008,False
-7.6331663,15,12866.835976,False
69.52545,100,12879.486751,False
-0.3753214,19,12884.300325,False
40.875698,96,12895.46629,False
-13.089355,104,12908.445054,False
-34.41353,108,12921.147389,False
-17.06027,19,12925.973971,False
78.09022,105,12938.808438,False
-2.5954223,12,12943.076932,False
5.6592655,26,12950.723171,False
-7.779899,9,12954.810436,False
40.770733,90,12966.747679,False
7.78714,22,12971.518611,False
-3.7065349,10,12975.710762,False
-7.8830175,25,12982.520539,False
-9.188164,28,12987.59833,False
1.5513105,15,12991.99907,False
-15.814466,25,12997.948592,False
38.6678,101,13010.281534,False
5.5578766,19,13015.120273,False
90.11867,99,13027.453581,False
106.56314,102,13038.796443,False
-117.56802,41,13045.463963,False
1.2271585,99,13057.254905,False
91.55428,100,13067.576988,False
81.78998,97,13080.308982,False
117.087654,176,13099.620788,False
-2.5954223,11,13103.871636,False
-26.315681,108,13117.148704,False
-323.47784,145,13134.69046,False
-18.44869,17,13139.306879,False
-7.50589,29,13144.708476,False
81.39785,95,13156.520017,False
20.710892,97,13168.975162,False
7.3759613,21,13173.935619,False
-2.5954223,11,13178.222822,False
127.86856,178,13195.833451,False
-3.486434,19,13201.179802,False
-0.3753214,19,13206.214273,False
85.671844,100,13218.804732,False
72.351265,112,13231.92429,False
5.604597,115,13245.244397,False
-0.5220585,13,13249.863664,False
-0.3753214,19,13254.534917,False
6.55118,23,13259.632009,False
1.5513096,15,13265.639452,False
-40.95168,24,13270.989102,False
123.66487,142,13287.067237,False
-6.668791,10,13291.17421,False
80.93431,98,13304.274534,False
69.79446,136,13319.135097,False
-16.515488,19,13324.100101,False
3.6246738,18,13329.196796,False
-20.15401,21,13334.161581,False
190.0824,193,13354.226693,False
-6.0649242,25,13359.653627,False
67.664444,97,13372.043233,False
125.130936,161,13388.740469,False
10.670517,104,13401.363786,False
81.51442,97,13412.879313,False
193.65256,190,13432.968922,False
-64.420784,112,13445.816669,False
63.184135,103,13458.557037,False
3.6519814,104,13469.700234,False
10.070482,23,13476.144928,False
14.653545,27,13481.292842,False
97.61243,149,13497.032345,False
58.797432,96,13509.27305,False
74.58637,169,13526.854295,False
115.14281,167,13545.233299,False
92.07618,100,13557.370619,False
91.09861,142,13573.100928,False
-13.783533,23,13578.716311,False
84.32178,96,13590.0891,False
-7.706535,13,13595.046205,False
61.12861,99,13606.451884,False
-3.3375769,20,13611.533681,False
88.448906,99,13623.865003,False
-2.5954223,11,13628.25726,False
13.515409,32,13634.742247,False
9.985546,29,13641.770612,False
-5.6310425,8,13646.096374,False
5.552141,22,13651.485579,False
-9.410941,19,13656.329678,False
-2.5954223,11,13660.552475,False
66.319435,96,13673.100534,False
0.21937561,108,13685.861691,False
1.5513096,15,13690.474917,False
113.457634,144,13706.473531,False
-0.37237072,23,13713.027539,False
90.9526,108,13725.181905,False
153.52342,161,13742.620266,False
-3.3375769,19,13747.437314,False
-28.114527,20,13752.419331,False
83.647156,99,13765.037271,False
-2.7162018,22,13770.145113,False
52.855705,99,13782.667915,False
-5.6310425,8,13786.644356,False
-28.156357,109,13800.016103,False
3.5414324,20,13804.998666,False
96.1568,181,13823.090062,False
90.97813,99,13834.294126,False
93.60894,102,13847.46352,False
164.4031,168,13865.164709,False
8.443882,25,13870.025587,False
42.952515,102,13882.747071,False
77.46438,95,13892.872706,False
3.7606802,20,13897.591417,False
81.82419,95,13909.998992,False
62.97809,95,13924.463611,False
18.924416,38,13930.707705,False
84.07897,97,13942.908011,False
-51.400833,110,13955.172066,False
146.65384,168,13972.211315,False
86.00413,98,13983.806943,False
64.02499,88,13994.986512,False
151.93144,177,14012.972506,False
6.2970257,25,14018.183148,False
96.48711,102,14030.988073,False
161.41461,174,14048.789945,False
5.556712,20,14055.404306,False
64.32973,90,14066.184994,False
68.21679,103,14079.005256,False
2.076374,21,14083.911576,False
-3.486434,19,14088.655158,False
-0.37532234,19,14093.379384,False
75.22757,103,14106.223263,False
8.662813,23,14110.806699,False
0.33839226,26,14117.673105,False
-61.00622,35,14126.165799,False
-6.2342234,22,14130.970202,False
5.4090157,19,14135.830422,False
-12.373198,19,14140.498009,False
61.05365,96,14152.534793,False
5.3153095,22,14157.202171,False
-0.3753214,19,14162.021599,False
-7.410941,18,14168.346231,False
131.17259,160,14185.356036,False
-3.3375769,19,14190.442094,False
85.28048,102,14203.228558,False
-73.99718,34,14208.450752,False
8.808821,23,14214.292258,False
5.556711,19,14219.021298,False
-3.3375778,19,14224.734032,False
165.00412,159,14241.655758,False
-0.20873737,23,14246.231946,False
79.12166,96,14258.176438,False
5.556712,19,14262.778795,False
9.982847,26,14268.088596,False
-25.244545,107,14282.690319,False
72.65726,95,14294.111018,False
5.556712,20,14298.873931,False
6.6125736,20,14304.833796,False
-276.53415,54,14311.682967,False
1.8837519,26,14318.353024,False
0.1144371,20,14323.037786,False
97.49358,96,14335.341564,False
70.432816,90,14345.061753,False
2.5135612,16,14350.55878,False
170.37703,184,14370.260469,False
84.34621,95,14381.490473,False
6.4708157,20,14387.376707,False
-3.957778,21,14392.432503,False
-17.297705,8,14396.366615,False
59.55963,99,14408.883519,False
58.851997,102,14418.852648,False
-6.742155,7,14424.145857,False
88.86212,99,14435.003063,False
71.93518,98,14447.438792,False
-7.532159,23,14454.217458,False
-11.335449,17,14458.924215,False
1.5633926,108,14471.487787,False
-59.529182,110,14484.907565,False
-37.917824,108,14497.877525,False
6.570093,20,14503.05423,False
80.61597,98,14515.832635,False
75.02245,106,14528.978301,False
-9.633166,16,14533.618574,False
-65.457504,110,14546.106918,False
67.23366,99,14557.045433,False
-2.0348501,20,14563.726394,False
69.868546,98,14575.084026,False
-0.3753214,19,14579.798075,False
69.18193,99,14592.169727,False
176.09645,180,14610.156387,False
-0.49854374,30,14615.676805,False
73.417984,94,14627.728683,False
74.69682,98,14638.325764,False
65.00972,107,14651.847997,False
-5.9287643,8,14657.860418,False
10.48469,98,14669.697703,False
-7.729332,108,14682.722526,False
67.19397,97,14695.288547,False
3.4584217,20,14699.937205,False
-3.9312372,29,14705.318398,False
87.93764,95,14717.041952,False
-114.01311,113,14729.654369,False
-4.4465656,12,14733.866843,False
-34.476227,112,14747.17073,False
69.33287,101,14758.37564,False
84.219826,101,14770.538978,False
96.866745,107,14784.034607,False
51.549477,98,14796.970515,False
-4.548712,27,14802.297652,False
-28.143883,18,14806.998837,False
140.42825,166,14823.630461,False
3.7043457,22,14830.194372,False
90.67482,99,14841.455226,False
66.052216,98,14854.220979,False
-6.1509724,19,14861.148027,False
-16.742155,12,14865.444857,False
0.7331619,21,14872.069962,False
63.947845,109,14883.781037,False
66.28381,101,14896.272135,False
0.66241837,19,14901.013564,False
-1.4109459,16,14907.379021,False
-2.077608,21,14913.099224,False
-2.3213606,20,14918.205207,False
87.405594,100,14930.648995,False
-6.742155,7,14935.320058,False
38.903282,67,14943.612491,False
140.21442,157,14960.151031,False
-18.448694,17,14966.438657,False
104.44624,136,14982.009022,False
88.58199,117,14996.033072,False
84.63298,99,15006.347073,False
5.748583,19,15011.230116,False
-2.2264652,22,15018.989751,False
-75.63316,21,15024.067883,False
78.2665,101,15038.313305,False
206.6608,249,15060.753742,False
62.817413,95,15070.799581,False
76.203224,103,15083.921353,False
83.823,97,15096.258932,False
33.538055,55,15103.783018,False
245.2907,256,15127.395325,False
87.224655,106,15140.229051,False
4.226104,22,15145.250347,False
83.85883,105,15158.338814,False
5.70203,20,15163.173995,False
107.47562,192,15182.86203,False
149.41794,185,15201.23836,False
72.072426,106,15214.267536,False
162.85597,180,15232.16339,False
156.29533,169,15250.268448,False
-7.4843097,16,15254.752115,False
0.78357506,32,15260.541748,False
66.75542,99,15272.927804,False
12.251232,41,15279.4124,False
-12.373201,19,15286.262091,False
103.95158,121,15299.363053,False
139.69644,157,15316.983105,False
77.3263,103,15328.947191,False
79.38466,98,15340.898064,False
-3.1887207,19,15346.746896,False
73.15597,100,15358.97139,False
21.66148,104,15371.70237,False
84.01481,105,15384.023656,False
77.35849,106,15395.799936,False
150.88559,179,15415.075174,False
165.26266,190,15433.859585,False
-20.23634,30,15440.655657,False
258.0366,293,15466.995494,False
3.6246748,17,15471.849176,False
-1.7442703,19,15476.578551,False
-3.3375816,19,15481.339994,False
69.36604,87,15492.851711,False
-0.3753214,20,15497.584239,False
-6.373201,18,15502.241345,False
6.0748444,22,15509.142404,False
8.533293,23,15515.543055,False
-19.18872,22,15520.30397,False
1.5513105,17,15524.900908,False
132.32481,173,15541.960182,False
75.51049,105,15554.215054,False
186.4449,188,15573.973394,False
81.68103,106,15585.764263,False
-7.6331706,16,15591.81328,False
42.296623,99,15602.535673,False
78.35954,106,15614.886926,False
8.93998,31,15621.060352,False
-9.004239,16,15627.489958,False
77.714584,100,15638.072135,False
72.38166,92,15650.665051,False
202.50299,226,15672.458845,False
86.87385,100,15684.842158,False
87.3689,103,15695.790945,False
86.89004,103,15709.230854,False
78.11538,106,15721.737017,False
145.28224,167,15741.017935,False
92.4672,102,15753.512608,False
42.149166,109,15766.836081,False
175.17883,195,15785.84257,False
-4.8414564,22,15792.013888,False
30.853394,102,15801.902528,False
85.28812,97,15814.675136,False
70.90892,95,15827.132406,False
-264.28192,55,15833.987204,False
257.17572,259,15858.068685,False
42.69225,99,15871.013019,False
-4.51993,9,15875.216468,False
8.823517,27,15880.690057,False
-36.906292,27,15887.61958,False
183.08528,194,15906.693526,False
27.433475,115,15920.489852,False
1.5513096,15,15924.963778,False
-4.0776052,21,15930.192162,False
71.24451,101,15942.263077,False
51.591213,92,15953.978091,False
175.69374,173,15974.082299,False
-86.036285,40,15981.348787,False
-5.4887843,25,15986.500351,False
-28.373194,19,15991.111602,False
5.8801336,27,15996.477109,False
-18.944174,33,16002.232365,False
90.80701,103,16015.125411,False
-13.409816,31,16020.702188,False
103.25712,118,16035.351161,False
-10.888887,3,16039.051278,False
245.8286,265,16063.717895,False
-2.3753223,20,16069.854705,False
182.16774,187,16088.020635,False
119.73616,168,16105.044656,False
6.8078117,27,16111.978628,False
-11.883438,21,16117.06972,False
157.0892,149,16133.388272,False
-10.224336,20,16138.532611,False
-70.82238,26,16144.051489,False
136.50104,140,16159.677836,False
63.434082,105,16174.639966,False
122.566025,152,16190.38777,False
210.56085,274,16216.248518,False
-1.5598068,15,16222.515038,False
1.0691252,19,16227.559933,False
-0.37319756,13,16231.874691,False
1.5513096,15,16236.376832,False
-6.742155,7,16240.33443,False
5.6075697,19,16244.793907,False
-0.37532234,19,16249.565792,False
232.99287,227,16271.910604,False
69.63463,116,16285.772975,False
-1.6331711,12,16290.042482,False
206.40086,203,16310.844861,False
-14.522054,21,16315.732216,False
99.81019,113,16329.447259,False
2.9638052,21,16334.360804,False
157.62787,163,16351.07145,False
4.6652336,27,16356.407453,False
26.72488,39,16364.315213,False
-48.188713,21,16371.07303,False
79.64344,109,16383.201965,False
-9.446339,22,16388.181613,False
-293.7767,58,16395.329891,False
113.400055,121,16409.738043,False
-0.3753214,19,16414.562654,False
-26.451288,21,16421.243415,False
109.47021,116,16434.025951,False
137.5868,191,16454.677495,False
5.5578775,21,16459.406312,False
46.36104,89,16470.661762,False
5.6031513,20,16476.357699,False
50.350914,81,16486.491222,False
-0.37532234,20,16491.063679,False
-0.44868946,16,16495.627341,False
-4.37916,33,16501.358742,False
-9.262089,21,16506.54201,False
-69.5815,117,16520.300599,False
-17.077602,24,16525.327297,False
-2.7442832,12,16530.763289,False
-9.633166,16,16537.5733,False
-7.557674,12,16541.707308,False
-9.034071,20,16546.51851,False
-16.373198,21,16551.650048,False
-72.58118,119,16564.837867,False
-2.2998295,17,16570.639462,False
46.303253,109,16582.811809,False
-6.594591,23,16587.398732,False
181.2251,188,16606.605368,False
-11.002107,18,16611.412774,False
-2.728362,31,16616.973893,False
-18.224337,22,16622.0053,False
-22.448694,22,16628.174769,False
3.475813,18,16633.155873,False
-2.5954223,11,16638.830799,False
110.88931,113,16650.551562,False
-13.831833,25,16657.317571,False
48.015533,91,16668.157793,False
-38.59755,25,16674.637882,False
4.7357864,23,16679.773492,False
0.5890541,14,16686.680552,False
1.6152849,24,16691.646466,False
-18.934689,22,16696.729872,False
-27.004238,22,16701.697741,False
-52.646866,25,16707.999093,False
-40.11453,25,16713.152008,False
62.446747,120,16727.575505,False
-134.80042,38,16733.305647,False
-5.8770795,20,16737.922341,False
-32.09131,30,16743.573384,False
-41.182922,22,16749.697068,False
94.24121,187,16768.545727,False
6.3573112,21,16773.430144,False
6.780548,30,16779.055811,False
-10.448694,19,16786.178209,False
161.08652,167,16802.812636,False
1.5513096,16,16807.302345,False
35.533985,49,16814.931004,False
-20.15401,25,16821.271317,False
3.6246738,19,16826.140048,False
-1.486434,19,16833.610541,False
-31.300629,115,16846.61993,False
6.7614346,20,16851.573432,False
-7.633175,16,16855.945224,False
-26.470215,22,16860.689232,False
191.17476,189,16880.54123,False
-6.742155,8,16884.622083,False
-9.004239,19,16889.309668,False
-34.690712,34,16896.018917,False
172.03242,179,16914.351068,False
-23.408821,13,16919.897817,False
-5.6310425,8,16923.702958,False
-18.44869,22,16928.541171,False
-8.964371,21,16933.320735,False
5.5578766,21,16938.053754,False
-0.22434044,15,16942.309573,False
-2.5954223,11,16946.809634,False
106.88534,115,16960.622451,False
-27.436102,19,16965.437036,False
-11.410946,20,16971.961255,False
149.2832,171,16992.694321,False
5.5578766,26,16997.64138,False
113.784424,124,17011.038453,False
240.83614,297,17037.608652,False
81.85505,109,17051.534994,False
60.854416,85,17062.365208,False
63.28145,108,17076.186904,False
76.181145,113,17090.381726,False
-15.926632,7,17094.513311,False
-1.4843102,13,17098.682851,False
76.56525,109,17110.821345,False
-0.5220585,14,17115.210792,False
111.801956,116,17129.270362,False
-1.486434,19,17134.188845,False
50.387207,103,17146.468892,False
48.634148,117,17160.817898,False
183.87956,239,17183.335142,False
-2.3753223,30,17190.351138,False
180.44576,249,17215.043964,False
53.596214,117,17229.212699,False
334.71005,329,17259.578857,False
-26.65793,25,17264.782686,False
146.01271,164,17282.219146,False
2.9638052,31,17289.21226,False
74.40732,118,17302.71016,False
121.877625,137,17318.332916,False
-64.725624,44,17324.838757,False
-10.5220585,20,17329.975702,False
2.8112793,18,17334.642431,False
77.55825,125,17349.535368,False
-12.2998295,27,17356.650626,False
-27.633171,25,17361.88941,False
187.81801,187,17381.105233,False
9.382347,30,17387.898108,False
-11.486443,21,17392.686401,False
93.677475,116,17407.209934,False
3.6246738,19,17412.133019,False
-13.079736,24,17417.42868,False
80.98362,110,17429.741743,False
-1.5731773,25,17434.620314,False
-1.1887169,21,17443.112719,False
256.8009,279,17467.947973,False
35.804234,107,17479.749067,False
27.588833,50,17488.000066,False
-82.15346,35,17493.863938,False
116.17557,180,17512.45004,False
-10.522054,18,17517.267317,False
86.32797,283,17544.129485,False
-48.641575,30,17549.273328,False
-74.51993,17,17555.218783,False
4.7357864,25,17560.452454,False
-126.59543,28,17565.801766,False
-9.655758,33,17572.382535,False
-43.446655,30,17577.792164,False
-25.631042,11,17582.074364,False
1.7001667,25,17587.03041,False
-8.815523,6,17590.991227,False
119.778885,145,17606.645328,False
-85.53362,26,17613.431362,False
-8.226469,27,17618.83231,False
125.791306,167,17639.079053,False
130.20764,182,17657.452892,False
126.39319,188,17676.544573,False
231.18729,232,17698.795006,False
59.294,127,17713.822133,False
-1.6331701,13,17718.356192,False
-5.188717,25,17723.243779,False
5.5578766,27,17728.35035,False
-20.373198,15,17732.428016,False
112.30677,123,17746.930572,False
201.46812,230,17768.777636,False
134.90941,140,17784.44988,False
211.59218,244,17807.584585,False
185.81645,184,17826.49954,False
228.84941,215,17847.582728,False
141.30902,153,17863.328934,False
-13.418016,26,17870.079133,False
122.54704,150,17886.953151,False
196.98636,198,17907.043837,False
166.35489,176,17926.683759,False
139.56956,161,17945.78944,False
3.3434992,24,17950.93977,False
1.4758167,20,17955.833,False
-6.5954223,14,17960.291425,False
79.87438,101,17972.095989,False
186.83572,195,17992.313823,False
181.73509,186,18011.764425,False
81.244385,101,18023.783311,False
-0.44869423,18,18028.49449,False
-22.597555,19,18033.281782,False
206.44885,219,18054.577787,False
-35.888733,22,18059.664734,False
1.5513105,18,18065.498988,False
113.23608,121,18079.187825,False
58.340042,114,18093.306775,False
-11.335449,17,18098.156873,False
-32.522057,18,18102.955199,False
33.78833,105,18115.682377,False
-0.16713619,26,18120.847075,False
2.6624222,19,18127.394443,False
-16.041992,23,18135.339653,False
235.96304,231,18156.678934,False
-5.2620845,18,18162.595628,False
-11.004239,19,18167.502084,False
-55.265015,27,18172.724665,False
101.8917,113,18185.844425,False
-2.3753214,24,18190.665249,False
2.9638052,20,18195.390288,False
37.05466,103,18208.480526,False
-6.4465694,16,18213.211219,False
91.6152,122,18228.392787,False
-12.297705,16,18232.977158,False
189.03307,190,18251.600427,False
145.6831,161,18268.357824,False
-16.619831,21,18273.137667,False
5.743122,26,18278.119068,False
110.37281,123,18292.978963,False
-23.150969,13,18298.312515,False
103.22277,110,18309.36283,False
161.85336,217,18331.538251,False
9.753166,40,18340.273793,False
25.363064,45,18348.400522,False
177.2847,204,18368.549036,False
72.001854,135,18383.02055,False
6.570093,27,18389.637644,False
181.80998,220,18410.603394,False
74.66457,153,18428.081574,False
149.0701,189,18446.525861,False
130.0181,205,18468.088386,False
142.28311,180,18487.057282,False
-5.03986,26,18492.496895,False
137.73105,194,18512.842717,False
-4.5220537,20,18517.702995,False
80.38253,121,18531.057987,False
75.2413,124,18545.549226,False
109.87967,132,18560.382914,False
-8.221645,35,18565.798423,False
-27.621796,20,18570.41977,False
304.4703,336,18599.019264,False
-16.668787,16,18603.667912,False
2.076373,29,18611.950241,False
67.42584,106,18623.438417,False
74.805954,103,18635.260752,False
69.092255,108,18649.302917,False
65.335,107,18661.775978,False
79.71742,102,18674.024654,False
65.57987,113,18687.505491,False
78.51481,111,18701.498664,False
113.35378,120,18714.997035,False
16.339525,40,18721.519789,False
153.96205,164,18739.55344,False
-16.957525,19,18744.285323,False
46.65302,106,18757.838953,False
3.1949978,23,18762.879462,False
-2.5954223,13,18766.989987,False
10.797197,37,18773.000452,False
-6.1509724,20,18777.661975,False
95.40775,140,18793.375575,False
1.5513096,16,18799.753131,False
78.530945,110,18811.153449,False
70.187294,101,18826.370706,False
83.97659,110,18838.753519,False
160.73488,179,18857.366235,False
71.126465,101,18869.685623,False
-8.150972,20,18874.557675,False
74.18597,90,18887.58804,False
83.257065,98,18898.997046,False
139.69655,161,18916.336371,False
-16.2848,20,18921.284234,False
2.9638052,20,18926.326419,False
90.46136,100,18938.467977,False
5.7520075,20,18943.234316,False
64.68864,102,18956.684567,False
-37.676956,24,18962.019029,False
157.15523,163,18979.081185,False
178.70486,175,18997.469194,False
213.31256,250,19021.382416,False
-0.12873077,105,19033.030077,False
42.01761,99,19046.234636,False
68.38106,99,19056.754356,False
5.404335,25,19066.618107,False
85.355675,103,19077.854238,False
145.51949,152,19094.649709,False
-2.5047102,23,19100.651165,False
-3.4130716,22,19105.339937,False
-4.068634,103,19116.94444,False
168.27307,168,19134.680285,False
-34.226906,25,19139.556838,False
72.60692,96,19151.120054,False
76.757545,107,19164.728267,False
-19.353622,103,19177.101241,False
214.07538,206,19197.75546,False
-49.7465,20,19202.551641,False
-2.5954223,11,19206.768279,False
-50.659866,116,19220.069861,False
150.38692,185,19240.432941,False
122.2785,128,19254.513832,False
68.71065,90,19265.893718,False
89.01948,110,19278.078351,False
-51.28862,23,19283.303048,False
77.803955,97,19299.72257,False
64.16242,101,19311.319252,False
98.8336,184,19330.392655,False
26.956806,39,19338.246248,False
-28.67092,19,19343.073822,False
83.56459,94,19354.392262,False
-61.827576,112,19367.916683,False
94.83977,111,19379.178717,False
21.410843,99,19390.973513,False
91.20193,102,19404.282645,False
54.98433,181,19421.744591,False
64.00259,100,19435.452692,False
-26.08287,110,19447.778396,False
74.30383,97,19460.502049,False
-47.84896,110,19472.845446,False
12.8070755,106,19483.647687,False
111.51875,145,19501.131251,False
6.7639217,21,19505.71634,False
1.5513096,15,19510.291282,False
19.7944,96,19521.970045,False
72.43522,89,19535.806522,False
-24.446785,109,19547.85935,False
34.865135,103,19559.931991,False
1.1117897,21,19564.686209,False
-34.83042,104,19578.317115,False
96.06058,129,19592.356061,False
6.7661686,26,19597.676063,False
4.3924904,22,19602.505513,False
0.44019794,14,19608.387558,False
-4.156686,94,19620.401546,False
211.0479,212,19642.508838,False
28.376099,92,19653.710046,False
-34.522057,18,19658.259389,False
70.566345,102,19670.685638,False
224.48108,221,19692.512669,False
65.83357,78,19702.661695,False
3.1581345,20,19708.622696,False
119.97011,123,19722.370763,False
98.83369,109,19735.2337,False
0.440197,14,19739.838657,False
-3.3375769,19,19749.375283,False
182.75955,181,19766.98648,False
168.80269,189,19787.481271,False
6.0293503,20,19792.384421,False
-70.76459,33,19797.635018,False
-12.0,2,19801.275886,False
-3.110344,105,19813.331972,False
49.23957,72,19824.565726,False
156.51727,157,19839.884563,False
2.0537872,19,19844.90345,False
156.51596,169,19862.918602,False
82.71521,100,19874.693695,False
84.40037,101,19888.055069,False
153.97945,177,19904.482539,False
60.436996,99,19917.78412,False
173.01123,179,19935.919003,False
-2.2998295,17,19940.651524,False
2.5793333,22,19945.667689,False
45.526413,98,19958.845025,False
-64.95033,33,19964.632016,False
-18.446566,20,19972.695897,False
45.728218,95,19984.249582,False
68.28691,97,19995.750949,False
166.59283,187,20015.614321,False
109.493805,118,20028.627788,False
51.285175,106,20042.147978,False
100.7167,108,20055.039248,False
92.67391,114,20069.86548,False
155.78304,163,20086.163589,False
-26.961342,20,20091.062285,False
-2.5954223,11,20095.326663,False
192.46336,210,20117.435822,False
-30.676357,29,20122.843904,False
-15.037731,19,20127.786092,False
199.9755,188,20147.361627,False
130.0574,157,20163.316354,False
67.944916,97,20176.449895,False
169.51953,163,20192.427092,False
0.440197,14,20196.798515,False
-5.7702227,31,20201.923174,False
3.4198008,24,20210.336379,False
99.2133,115,20223.226641,False
96.2788,102,20235.503852,False
4.5869293,18,20240.29891,False
182.05559,169,20258.348073,False
7.8887806,23,20264.81258,False
-5.6310425,8,20269.015752,False
-62.744286,17,20273.660592,False
71.55981,163,20291.419291,False
164.42007,160,20307.156436,False
181.3112,211,20329.027762,False
170.05437,167,20344.822673,False
53.06273,108,20359.081263,False
80.14475,102,20371.728401,False
148.29704,192,20391.316114,False
